,id,price,neighbourhood_group_cleansed,latitude,longitude,bathrooms,availability_30,beds,bedrooms,review_scores_value,bed_type,minimum_nights,maximum_nights,availability_365,property_type,is_business_travel_ready,cleaning_fee,room_type,square_feet,guests_included
6118,8791633,$59.00,Friedrichshain-Kreuzberg,52.49352753993641,13.439500367616455,1.0,0,2.0,1.0,8.0,Real Bed,7,30,0,Apartment,f,$35.00,Entire home/apt,,2
18532,24440527,$28.00,Treptow - Köpenick,52.46867112647245,13.514926416556929,1.0,0,1.0,1.0,10.0,Real Bed,3,10,5,Apartment,f,,Entire home/apt,,1
3611,5501048,$180.00,Lichtenberg,52.513902679387854,13.488910935796904,2.5,11,6.0,2.0,9.0,Real Bed,1,1124,305,Apartment,f,$65.00,Entire home/apt,,9
12735,18748141,$60.00,Mitte,52.52825871562339,13.387673419961484,1.0,0,1.0,1.0,10.0,Real Bed,7,31,33,Apartment,f,$35.00,Entire home/apt,,2
12441,18380503,$113.00,Charlottenburg-Wilm.,52.4958473906284,13.322337428015398,1.0,16,1.0,1.0,10.0,Real Bed,2,1125,315,Apartment,f,$75.00,Entire home/apt,,1
7066,10129665,$49.00,Friedrichshain-Kreuzberg,52.488302818551084,13.387440561954186,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
337,305987,$69.00,Pankow,52.54709985062896,13.407162376310506,1.0,6,1.0,1.0,10.0,Real Bed,3,100,312,Apartment,f,$30.00,Entire home/apt,,1
17085,22770215,$25.00,Neukölln,52.482003893282936,13.424718411879244,1.0,0,1.0,1.0,9.0,Real Bed,1,15,0,Apartment,f,$5.00,Private room,,1
15984,21779228,$120.00,Charlottenburg-Wilm.,52.477729109075725,13.309827845095535,1.0,0,4.0,3.0,10.0,Real Bed,4,1125,32,Apartment,f,,Entire home/apt,,2
11988,17822654,$14.00,Neukölln,52.470734164903604,13.450808168766846,1.0,0,1.0,1.0,,Real Bed,14,1125,0,Apartment,f,$30.00,Private room,,1
4004,6254436,$59.00,Steglitz - Zehlendorf,52.4617204741047,13.32904332131025,1.0,0,2.0,1.0,9.0,Real Bed,1,10,0,Apartment,f,$25.00,Private room,,2
18242,23994622,$20.00,Charlottenburg-Wilm.,52.50930268291446,13.301676622074414,1.5,0,1.0,1.0,10.0,Real Bed,1,13,35,Apartment,f,,Private room,,1
22480,29796114,$150.00,Friedrichshain-Kreuzberg,52.52064276101993,13.449203927708494,1.0,28,2.0,1.0,,Real Bed,2,1125,42,Apartment,f,$40.00,Entire home/apt,,1
18989,25092952,$15.00,Pankow,52.556565737288764,13.436239441854227,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,$10.00,Private room,,1
8915,13443817,$35.00,Friedrichshain-Kreuzberg,52.521009679989604,13.453001625316947,1.0,8,1.0,1.0,9.0,Real Bed,5,45,30,Apartment,f,$25.00,Private room,,1
10511,15870273,$34.00,Friedrichshain-Kreuzberg,52.52319590112418,13.449295407088508,1.0,0,2.0,1.0,9.0,Real Bed,2,1125,0,Apartment,f,$5.00,Private room,,1
7771,11450264,$33.00,Neukölln,52.47728168101076,13.421267887293789,1.0,1,1.0,1.0,10.0,Real Bed,3,10,252,Apartment,f,$10.00,Private room,,1
7017,10064621,$25.00,Charlottenburg-Wilm.,52.48643424682268,13.303985113800875,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Private room,,1
13461,19562189,$20.00,Lichtenberg,52.56893419063552,13.512154474367492,1.0,3,1.0,1.0,8.0,Real Bed,2,14,13,Apartment,f,$5.00,Private room,,1
7261,10511963,$30.00,Neukölln,52.484264810854036,13.444511585577947,1.0,0,1.0,1.0,8.0,Real Bed,3,1125,0,Apartment,f,,Private room,,1
18113,23839778,$25.00,Mitte,52.52127522842385,13.354157163758286,1.5,21,1.0,1.0,10.0,Real Bed,1,1124,78,Apartment,f,$5.00,Private room,,1
9859,14720718,$29.00,Mitte,52.558895475765645,13.381584175503912,1.0,0,1.0,1.0,9.0,Real Bed,2,20,37,Apartment,f,$0.00,Private room,,1
20297,27054217,$65.00,Charlottenburg-Wilm.,52.50892173178134,13.318155311638426,1.0,0,2.0,2.0,10.0,Real Bed,1,12,35,Apartment,f,$0.00,Entire home/apt,,1
1841,2520219,$60.00,Neukölln,52.47440007075291,13.426830578161793,1.0,0,1.0,1.0,9.0,Real Bed,2,1125,0,Apartment,f,$20.00,Entire home/apt,,1
33,40600,$50.00,Friedrichshain-Kreuzberg,52.488442283310825,13.420599819323225,1.0,0,1.0,1.0,10.0,Real Bed,3,14,0,Loft,f,,Private room,215.0,1
13427,19521240,$60.00,Mitte,52.542109362285224,13.391484521563175,1.0,3,2.0,1.0,9.0,Real Bed,5,1125,53,Apartment,f,,Private room,,1
17885,23607853,$39.00,Friedrichshain-Kreuzberg,52.51041639708416,13.451184150819852,1.0,5,1.0,1.0,9.0,Real Bed,2,1125,5,Apartment,f,,Private room,,1
1076,1234638,$130.00,Friedrichshain-Kreuzberg,52.51529035500978,13.470061033143955,1.0,11,6.0,3.0,8.0,Real Bed,3,1125,320,Apartment,f,$45.00,Entire home/apt,861.0,2
8503,12707035,$35.00,Pankow,52.56034552081894,13.410423589580073,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,$5.00,Private room,,1
5399,7832288,$47.00,Friedrichshain-Kreuzberg,52.50103116470349,13.466502606928918,1.0,0,1.0,1.0,10.0,Real Bed,5,30,279,Apartment,f,$20.00,Private room,,1
11830,17607348,$24.00,Pankow,52.56347572773935,13.399124521022715,1.5,0,2.0,1.0,,Real Bed,4,14,90,Apartment,f,,Private room,,1
17911,23624595,$59.00,Pankow,52.5319793922416,13.411967149102775,2.0,0,1.0,1.0,10.0,Real Bed,5,1125,0,Apartment,f,,Private room,,1
12821,18841670,$75.00,Neukölln,52.487076665742514,13.445094926507794,1.0,0,2.0,1.0,,Real Bed,3,1125,0,Apartment,f,$0.00,Entire home/apt,,1
5158,7629033,$55.00,Pankow,52.54779064939513,13.432022718824689,1.0,0,2.0,1.0,9.0,Real Bed,3,1125,0,Apartment,f,$45.00,Entire home/apt,,1
8271,12159543,$15.00,Marzahn - Hellersdorf,52.55559718729759,13.578250017016714,1.0,1,1.0,1.0,9.0,Real Bed,3,1125,160,Apartment,f,$20.00,Private room,,1
22365,29679995,$75.00,Friedrichshain-Kreuzberg,52.51861056327137,13.43025650425513,1.0,3,2.0,2.0,,Real Bed,60,365,269,Condominium,f,$70.00,Entire home/apt,,1
15217,21073105,$80.00,Pankow,52.537324863261404,13.421386229058598,1.0,0,2.0,2.0,10.0,Real Bed,3,1125,0,Apartment,f,$0.00,Entire home/apt,,2
19271,25524961,$130.00,Tempelhof - Schöneberg,52.49482710788981,13.34992928598441,1.0,0,3.0,3.0,10.0,Real Bed,5,27,2,Apartment,f,$50.00,Entire home/apt,,1
5886,8377374,$25.00,Friedrichshain-Kreuzberg,52.492891757783525,13.437351045794337,1.5,0,1.0,1.0,6.0,Futon,8,18,0,Apartment,f,,Private room,,1
11993,17834531,$100.00,Mitte,52.53202178778638,13.390371259510738,1.0,13,2.0,1.0,9.0,Real Bed,3,365,40,Condominium,f,$30.00,Entire home/apt,,2
5270,7723444,$30.00,Neukölln,52.4770034060204,13.451080619104413,1.0,0,1.0,1.0,9.0,Real Bed,1,365,0,Condominium,f,$15.00,Private room,0.0,1
1745,2348602,$250.00,Charlottenburg-Wilm.,52.51143647128298,13.312784170616958,1.0,15,2.0,3.0,8.0,Real Bed,30,1124,319,Apartment,f,$35.00,Entire home/apt,,1
16956,22630847,$26.00,Neukölln,52.46387967233976,13.443822869777627,2.0,0,1.0,1.0,10.0,Real Bed,3,11,35,Apartment,f,,Private room,,1
12907,18930997,$65.00,Pankow,52.54233392557954,13.43980755765816,1.5,0,3.0,0.0,7.0,Real Bed,2,1125,0,Apartment,f,$10.00,Private room,,2
5280,7727964,$105.00,Mitte,52.52453691312672,13.407283389955426,1.0,5,1.0,1.0,,Real Bed,4,1125,313,Apartment,f,,Entire home/apt,,1
18081,23808939,$40.00,Friedrichshain-Kreuzberg,52.522792764906214,13.43456145206287,1.0,0,1.0,1.0,,Real Bed,1,5,0,Apartment,f,$30.00,Private room,,1
16379,22111849,$28.00,Mitte,52.553017513392135,13.384722592429302,1.0,0,2.0,1.0,8.0,Real Bed,1,14,0,Apartment,f,$0.00,Private room,,1
1024,1153584,$50.00,Pankow,52.58921822417372,13.399260586072913,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,289,Other,f,$20.00,Private room,484.0,1
4718,7217439,$50.00,Neukölln,52.486685386874505,13.426232960584214,1.0,0,1.0,1.0,9.0,Real Bed,5,1125,0,Apartment,f,$20.00,Entire home/apt,,1
20328,27121614,$30.00,Charlottenburg-Wilm.,52.506854463122245,13.297480381463876,1.0,0,1.0,1.0,10.0,Real Bed,2,30,35,Apartment,f,$5.00,Private room,,1
18182,23916642,$30.00,Friedrichshain-Kreuzberg,52.52091529192018,13.451745167351055,1.0,0,1.0,1.0,7.0,Real Bed,2,12,0,Apartment,f,$15.00,Private room,,1
15133,20990355,$35.00,Friedrichshain-Kreuzberg,52.51603457926553,13.42871559590649,1.0,0,1.0,1.0,9.0,Real Bed,2,30,304,Apartment,f,$10.00,Private room,,1
8632,12991961,$25.00,Tempelhof - Schöneberg,52.461686453656604,13.378234097549065,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,$20.00,Private room,,1
21568,28717798,$25.00,Tempelhof - Schöneberg,52.48399843972347,13.340987725535935,1.0,19,1.0,1.0,10.0,Real Bed,10,60,65,Apartment,f,$0.00,Private room,,1
21643,28795875,$35.00,Lichtenberg,52.531938710253286,13.469582538910739,1.0,2,1.0,1.0,9.0,Real Bed,1,30,2,Apartment,f,$0.00,Private room,,1
3743,5741365,$49.00,Mitte,52.53454144269723,13.40006460445118,1.0,14,2.0,1.0,10.0,Real Bed,1,1125,66,Apartment,f,$20.00,Private room,,1
7471,10956838,$91.00,Pankow,52.53928467320246,13.418339711438394,1.0,0,2.0,2.0,9.0,Real Bed,2,1125,0,Apartment,f,$30.00,Private room,,1
12709,18720477,$34.00,Mitte,52.55457423708312,13.391159698945415,1.0,0,1.0,1.0,8.0,Real Bed,5,30,0,Apartment,f,,Entire home/apt,,1
14615,20584559,$40.00,Friedrichshain-Kreuzberg,52.50144053381017,13.454061792509522,1.0,0,2.0,1.0,10.0,Real Bed,2,1125,0,Serviced apartment,f,,Private room,,1
21223,28238338,$49.00,Charlottenburg-Wilm.,52.51072064430096,13.229621452869836,1.5,2,2.0,1.0,10.0,Real Bed,5,1125,297,Townhouse,f,$30.00,Private room,,1
12570,18546940,$35.00,Friedrichshain-Kreuzberg,52.521365805535815,13.454082856733198,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Condominium,f,,Private room,,1
6813,9848690,$85.00,Friedrichshain-Kreuzberg,52.503270310489256,13.43304459855926,1.0,0,1.0,1.0,10.0,Real Bed,10,180,246,Loft,f,$30.00,Entire home/apt,,1
14771,20699773,$35.00,Mitte,52.5523188085589,13.355522956740675,1.0,0,1.0,0.0,10.0,Real Bed,2,1125,0,Apartment,f,$0.00,Entire home/apt,,1
6821,9856117,$20.00,Steglitz - Zehlendorf,52.42491289110927,13.211978734601741,0.5,0,1.0,1.0,8.0,Real Bed,1,1125,0,Apartment,f,,Private room,,1
7440,10878873,$100.00,Friedrichshain-Kreuzberg,52.516216879721135,13.467330333552955,2.0,23,8.0,4.0,9.0,Real Bed,2,1125,56,Apartment,f,,Entire home/apt,,4
15186,21035465,$69.00,Marzahn - Hellersdorf,52.5477490458826,13.587916117516626,1.0,0,2.0,1.0,,Real Bed,2,1125,0,Apartment,f,$57.00,Entire home/apt,,2
16934,22608459,$30.00,Pankow,52.543865903295625,13.420976178514275,1.0,0,2.0,1.0,9.0,Real Bed,2,1125,0,Apartment,f,,Private room,,2
20423,27246695,$54.00,Pankow,52.562399621121685,13.399544701238193,1.0,0,1.0,1.0,9.0,Real Bed,2,1125,35,Apartment,f,$30.00,Entire home/apt,,1
15456,21277898,$40.00,Tempelhof - Schöneberg,52.48907801101325,13.338084559640993,1.0,0,2.0,0.0,10.0,Real Bed,20,28,0,Apartment,f,,Entire home/apt,,1
2357,3626356,$95.00,Tempelhof - Schöneberg,52.489113911525145,13.358503914392882,1.0,0,1.0,0.0,9.0,Pull-out Sofa,2,1125,315,Loft,f,,Entire home/apt,,1
4664,7160935,$159.00,Pankow,52.54208676513512,13.41162270603559,1.0,0,2.0,2.0,10.0,Real Bed,3,1125,0,Apartment,f,$65.00,Entire home/apt,,1
16225,21973915,$30.00,Mitte,52.52912433659264,13.407591459602726,1.0,0,1.0,1.0,10.0,Real Bed,7,14,125,Apartment,f,,Private room,,1
8376,12364609,$40.00,Mitte,52.52312389320439,13.339464009471351,1.0,0,2.0,1.0,,Real Bed,3,1125,0,Apartment,f,,Private room,,1
11488,17190301,$39.00,Mitte,52.549096571814545,13.361051550181363,1.0,2,2.0,1.0,10.0,Real Bed,60,400,204,Apartment,f,$70.00,Entire home/apt,,2
5707,8146463,$45.00,Tempelhof - Schöneberg,52.47124275420696,13.328515799355971,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,,Entire home/apt,,1
13888,19938260,$69.00,Mitte,52.53153701199751,13.349992446414356,1.0,0,4.0,1.0,10.0,Real Bed,2,30,0,Apartment,f,$20.00,Private room,,2
7176,10332970,$55.00,Pankow,52.55513368063321,13.431778438162713,1.0,0,1.0,1.0,10.0,Real Bed,5,1125,0,Apartment,f,,Entire home/apt,,1
12054,17913105,$60.00,Neukölln,52.479756852856504,13.446411475227249,1.0,0,2.0,2.0,10.0,Real Bed,6,22,0,Apartment,f,$20.00,Entire home/apt,,2
19433,25825682,$60.00,Charlottenburg-Wilm.,52.49909708766512,13.32254703922766,1.0,8,1.0,1.0,10.0,Real Bed,3,15,16,Apartment,f,$30.00,Entire home/apt,,2
2124,3212979,$60.00,Friedrichshain-Kreuzberg,52.49021933729365,13.401662463103996,1.0,9,2.0,2.0,9.0,Real Bed,3,1125,9,Loft,f,$10.00,Entire home/apt,,1
11660,17412024,$39.00,Neukölln,52.46592207665537,13.426734868897318,1.5,30,1.0,0.0,,Real Bed,26,1125,365,Apartment,f,$36.00,Private room,,1
5659,8099701,$32.00,Mitte,52.547958881543714,13.34623065095461,1.0,0,1.0,1.0,10.0,Real Bed,3,1125,0,Apartment,f,$15.00,Private room,,1
3976,6205708,$128.00,Pankow,52.534645327908315,13.424559586799091,1.0,12,5.0,2.0,9.0,Real Bed,3,1125,334,Apartment,f,$43.00,Entire home/apt,,3
732,776069,$120.00,Mitte,52.5346064717861,13.353052258121533,1.0,30,1.0,1.0,,Real Bed,120,120,365,Apartment,f,$20.00,Entire home/apt,,1
5196,7666476,$75.00,Pankow,52.54822715959529,13.44752140025012,1.0,0,2.0,1.0,10.0,Real Bed,3,21,14,Apartment,f,$50.00,Private room,,2
3763,5768223,$115.00,Charlottenburg-Wilm.,52.48807523752984,13.283441995518393,1.0,7,3.0,2.0,9.0,Real Bed,2,1125,310,Apartment,f,$50.00,Entire home/apt,,4
79,106290,$50.00,Friedrichshain-Kreuzberg,52.49727117967017,13.4317677280918,1.0,1,2.0,1.0,9.0,Real Bed,1,365,315,Apartment,f,$45.00,Entire home/apt,484.0,2
4561,7004451,$95.00,Neukölln,52.47103035697979,13.452652624574007,1.0,0,3.0,2.0,9.0,Real Bed,2,20,275,Apartment,f,$35.00,Entire home/apt,,1
2331,3592208,$34.00,Neukölln,52.46949513180654,13.432836714466655,1.0,0,1.0,1.0,9.0,Real Bed,2,10,46,Apartment,f,$0.00,Private room,,1
4506,6929355,$55.00,Tempelhof - Schöneberg,52.47552826568354,13.327136620556992,1.0,0,1.0,1.0,10.0,Real Bed,3,1125,0,Apartment,f,,Entire home/apt,,1
333,301887,$55.00,Tempelhof - Schöneberg,52.49928649926277,13.344928199383848,1.0,0,2.0,1.0,10.0,Real Bed,90,1200,108,Apartment,f,$50.00,Entire home/apt,0.0,2
9982,14922124,$33.00,Neukölln,52.46725294978524,13.42263971938806,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Private room,,1
17992,23710089,$48.00,Friedrichshain-Kreuzberg,52.5182016530064,13.460747656331133,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,$20.00,Private room,,2
13290,19362927,$25.00,Pankow,52.55064264538253,13.428815628463564,1.0,0,1.0,1.0,10.0,Real Bed,5,1125,0,Apartment,f,,Private room,,1
21855,29055688,$30.00,Steglitz - Zehlendorf,52.431720661897096,13.346366206836702,0.0,24,1.0,1.0,,Real Bed,1,30,24,Apartment,f,$10.00,Private room,,1
16409,22145927,$80.00,Mitte,52.50161242981335,13.36307872811925,1.0,0,2.0,2.0,,Real Bed,2,1125,0,Apartment,f,,Entire home/apt,,1
9075,13673149,$69.00,Pankow,52.53734321780085,13.434925059124847,1.0,0,1.0,1.0,,Real Bed,3,1125,0,Apartment,f,$20.00,Entire home/apt,,1
15655,21470061,$58.00,Pankow,52.530543733809864,13.415406594968035,1.0,0,1.0,1.0,10.0,Real Bed,10,13,0,Apartment,f,,Entire home/apt,,1
14864,20770820,$49.00,Neukölln,52.466101928816,13.42232628445999,1.0,0,2.0,2.0,9.0,Real Bed,2,1125,0,Apartment,f,,Entire home/apt,,1
20866,27782284,$110.00,Neukölln,52.4865411244627,13.43481724184867,1.0,25,5.0,2.0,10.0,Real Bed,1,30,42,Apartment,f,,Private room,,1
6834,9863004,$32.00,Friedrichshain-Kreuzberg,52.52612245866174,13.44818312163934,1.0,0,1.0,1.0,6.0,Real Bed,2,1125,0,Apartment,f,$10.00,Private room,,1
18179,23911427,$65.00,Friedrichshain-Kreuzberg,52.48704020171314,13.391761914038895,1.0,0,1.0,1.0,,Real Bed,5,9,0,Apartment,f,$30.00,Entire home/apt,,2
17509,23231880,$32.00,Neukölln,52.48514538346029,13.437308948215573,1.0,3,1.0,1.0,10.0,Real Bed,2,1125,7,Apartment,f,$20.00,Private room,,1
6177,8892243,$35.00,Pankow,52.53524154242568,13.431645393881487,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,,Private room,,1
6247,9001258,$41.00,Friedrichshain-Kreuzberg,52.50978897429364,13.456944764068313,1.0,0,2.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,,Private room,,1
17237,22947356,$55.00,Pankow,52.54278922610993,13.425015697609146,1.0,0,2.0,0.0,10.0,Real Bed,2,1125,0,Apartment,f,$57.00,Entire home/apt,,2
11773,17544355,$45.00,Neukölln,52.470652507482406,13.438069727229852,1.0,0,1.0,1.0,10.0,Real Bed,3,17,0,Apartment,f,$13.00,Private room,,1
4289,6649500,$30.00,Neukölln,52.47096419950522,13.435157894279106,1.0,0,1.0,1.0,10.0,Pull-out Sofa,6,1125,21,Apartment,f,$9.00,Private room,,2
10909,16346531,$30.00,Friedrichshain-Kreuzberg,52.522871895817254,13.452492477595262,1.0,0,1.0,0.0,10.0,Real Bed,3,14,0,Apartment,f,$20.00,Entire home/apt,,1
5400,7832699,$59.00,Neukölln,52.472150017765244,13.445133465159119,2.0,0,2.0,1.0,8.0,Real Bed,3,1125,132,Loft,f,$35.00,Private room,,1
214,239314,$30.00,Friedrichshain-Kreuzberg,52.505833639649325,13.470255918977944,1.0,6,1.0,1.0,9.0,Real Bed,1,120,27,Apartment,f,$20.00,Private room,,1
21638,28782519,$17.00,Mitte,52.55288110636264,13.373177299374936,1.0,16,1.0,1.0,10.0,Real Bed,1,6,57,Apartment,f,,Shared room,,1
19467,25880470,$23.00,Pankow,52.536385442614325,13.437489388604195,1.0,0,2.0,1.0,10.0,Real Bed,2,5,0,Apartment,f,,Private room,,1
4801,7299639,$35.00,Friedrichshain-Kreuzberg,52.52263910999036,13.4511345974299,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
20145,26844098,$70.00,Friedrichshain-Kreuzberg,52.514112507164256,13.474500780110024,1.0,29,1.0,1.0,,Real Bed,3,5,89,Apartment,f,,Private room,,1
3154,4784435,$35.00,Pankow,52.55466473277561,13.408295002014649,1.0,0,1.0,1.0,10.0,Real Bed,30,1125,0,Apartment,f,,Entire home/apt,,1
106,159454,$161.00,Charlottenburg-Wilm.,52.4783122169229,13.311401944589958,1.0,20,4.0,2.0,10.0,Real Bed,2,730,222,Serviced apartment,f,,Entire home/apt,,1
16785,22428558,$50.00,Friedrichshain-Kreuzberg,52.5003558861133,13.382330618810851,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,35,Apartment,f,,Private room,,1
15257,21105886,$60.00,Mitte,52.52782698894273,13.410882284201719,1.0,22,2.0,1.0,10.0,Real Bed,2,1125,84,Apartment,f,$20.00,Private room,,1
3404,5169636,$48.00,Neukölln,52.48456081385994,13.433247020260186,1.0,0,1.0,1.0,,Real Bed,1,8,0,Apartment,f,,Entire home/apt,,1
7716,11373619,$49.00,Pankow,52.55128471857552,13.442877653265128,1.0,2,4.0,1.0,10.0,Real Bed,4,14,2,Apartment,f,$45.00,Entire home/apt,,2
13371,19472133,$94.00,Mitte,52.50016247754057,13.362503149504269,1.0,0,6.0,2.0,9.0,Real Bed,2,1125,0,Apartment,f,$50.00,Entire home/apt,,6
10092,15094672,$49.00,Mitte,52.531539110274565,13.336305300701325,1.0,0,2.0,1.0,9.0,Real Bed,4,80,0,Apartment,f,$15.00,Entire home/apt,,2
12532,18499073,$100.00,Mitte,52.52243078938146,13.384082505219151,1.0,0,2.0,1.0,9.0,Real Bed,1,7,0,Apartment,f,$20.00,Entire home/apt,,2
6525,9468063,$200.00,Pankow,52.53721870633707,13.427626236241915,2.0,29,2.0,2.0,10.0,Real Bed,4,45,364,Apartment,f,$150.00,Entire home/apt,,2
16882,22543295,$65.00,Mitte,52.5302948228906,13.327734238209715,1.0,0,1.0,1.0,,Real Bed,2,10,0,Apartment,f,$50.00,Entire home/apt,,2
6387,9232303,$46.00,Pankow,52.54205384266305,13.415611705904588,1.0,0,1.0,1.0,,Real Bed,1,1125,0,Apartment,f,,Entire home/apt,,1
18530,24440187,$35.00,Pankow,52.57182288498516,13.400685564860835,1.5,23,1.0,1.0,10.0,Real Bed,2,21,342,Apartment,f,$20.00,Private room,,1
15012,20885291,$35.00,Friedrichshain-Kreuzberg,52.51854629125434,13.462868790619384,1.0,0,2.0,1.0,,Real Bed,60,1125,279,Apartment,f,,Entire home/apt,,1
21279,28327822,$26.00,Charlottenburg-Wilm.,52.51722322874807,13.274425465407539,1.0,23,1.0,1.0,10.0,Real Bed,1,1125,91,Loft,f,$10.00,Private room,,1
1528,1986039,$30.00,Mitte,52.55761784376921,13.391206397074333,1.0,0,1.0,1.0,10.0,Real Bed,7,1125,0,Apartment,f,$10.00,Private room,,1
21881,29092169,$100.00,Friedrichshain-Kreuzberg,52.524095393706034,13.451639035915465,1.0,0,2.0,0.0,9.0,Real Bed,1,14,6,Apartment,f,$20.00,Entire home/apt,,2
965,1068023,$34.00,Friedrichshain-Kreuzberg,52.49264960514409,13.438415474317374,1.0,18,1.0,1.0,10.0,Real Bed,1,999,334,Apartment,f,$15.00,Private room,,1
16793,22434433,$52.00,Tempelhof - Schöneberg,52.49245820330693,13.348583347535527,1.0,0,1.0,1.0,10.0,Real Bed,1,1125,0,Apartment,f,$30.00,Private room,,1
11158,16672526,$35.00,Pankow,52.58205426075301,13.412103558295806,1.0,0,1.0,1.0,10.0,Real Bed,3,90,281,Apartment,f,,Private room,,1
455,473386,$95.00,Charlottenburg-Wilm.,52.49952195530869,13.336169160394348,1.0,7,6.0,2.0,9.0,Real Bed,60,300,325,Apartment,f,$50.00,Entire home/apt,,1
10580,15985692,$53.00,Neukölln,52.46669641338459,13.439209018649874,1.0,10,3.0,2.0,9.0,Real Bed,2,1125,334,Apartment,f,$25.00,Entire home/apt,,2
7053,10115393,$21.00,Pankow,52.536486890499106,13.436972722212992,1.0,0,1.0,1.0,9.0,Real Bed,3,1125,0,Apartment,f,$15.00,Private room,,1
19401,25796159,$20.00,Pankow,52.52975539000185,13.41464241133736,1.0,0,1.0,1.0,,Real Bed,4,10,0,Apartment,f,$10.00,Private room,,1
15993,21791938,$30.00,Friedrichshain-Kreuzberg,52.522641985459096,13.447909121787221,1.0,19,1.0,1.0,9.0,Real Bed,1,1125,320,Apartment,f,$0.00,Private room,,1
9286,13930669,$150.00,Mitte,52.51349946509961,13.382206350218365,1.0,18,2.0,2.0,9.0,Real Bed,2,1125,349,Apartment,f,$20.00,Entire home/apt,,1
19692,26242714,$80.00,Pankow,52.56816528477221,13.419970240270064,1.0,25,3.0,1.0,9.0,Real Bed,4,31,360,Apartment,f,$30.00,Entire home/apt,,1
18403,24197669,$120.00,Friedrichshain-Kreuzberg,52.522400513262774,13.43239851286426,1.0,0,1.0,0.0,,Real Bed,4,1125,0,Apartment,f,$10.00,Entire home/apt,,2
9349,14006084,$30.00,Neukölln,52.47446889777069,13.449704105909426,1.0,0,1.0,1.0,10.0,Real Bed,2,1125,0,Apartment,f,,Private room,,1
21087,28072957,$30.00,Friedrichshain-Kreuzberg,52.51378135950223,13.459564515805802,1.5,0,1.0,1.0,,Real Bed,2,1125,0,Apartment,f,$15.00,Private room,,1
20118,26810052,$38.00,Pankow,52.55119846023509,13.401758648121413,1.0,10,1.0,1.0,10.0,Real Bed,3,1125,10,Apartment,f,$30.00,Entire home/apt,,2
11274,16865733,$155.00,Mitte,52.5107007310605,13.417770889025538,1.0,15,6.0,2.0,9.0,Real Bed,2,1123,33,Apartment,f,$50.00,Entire home/apt,,4
20348,27150716,$70.00,Mitte,52.52298530362661,13.382383589255786,1.0,1,1.0,1.0,10.0,Real Bed,2,1125,1,Apartment,f,,Entire home/apt,,1
10484,15830712,$40.00,Charlottenburg-Wilm.,52.513305698444796,13.293227333407376,1.0,15,1.0,1.0,10.0,Real Bed,2,5,60,Apartment,f,,Private room,,1
21072,28063284,$53.00,Tempelhof - Schöneberg,52.48856487626048,13.339541013200984,1.0,0,1.0,2.0,,Real Bed,180,1125,159,Serviced apartment,f,$70.00,Entire home/apt,,1
18605,24552476,$33.00,Friedrichshain-Kreuzberg,52.49702450417357,13.416938307919374,1.5,2,1.0,1.0,9.0,Real Bed,2,1125,2,Apartment,f,$0.00,Private room,,1
3646,5556158,$79.00,Pankow,52.539785270583955,13.407888035386506,1.0,7,1.0,1.0,10.0,Real Bed,3,8,307,Apartment,f,,Entire home/apt,,1
12560,18534945,$189.00,Charlottenburg-Wilm.,52.50330766252237,13.332352324113947,1.0,27,4.0,1.0,9.0,Real Bed,1,5,167,Apartment,f,,Private room,,1
173,206454,$70.00,Mitte,52.53202563222982,13.40097022182888,1.0,4,1.0,1.0,10.0,Real Bed,3,60,15,Apartment,f,$30.00,Entire home/apt,,1
16362,22099371,$45.00,Friedrichshain-Kreuzberg,52.502569623169975,13.430753991345144,1.0,0,1.0,2.0,10.0,Real Bed,7,7,0,Apartment,f,$20.00,Entire home/apt,,1
13846,19901800,$93.00,Friedrichshain-Kreuzberg,52.493256581593606,13.417339697966867,1.0,0,2.0,2.0,,Real Bed,21,27,0,Apartment,f,$50.00,Entire home/apt,,1
8527,12771212,$85.00,Pankow,52.54686257587944,13.426088804194658,1.0,29,2.0,2.0,10.0,Real Bed,3,1125,359,Loft,f,,Entire home/apt,,1
18610,24563895,$19.00,Mitte,52.5269864528895,13.411460777621029,1.0,0,1.0,1.0,9.0,Real Bed,2,7,0,Apartment,f,$8.00,Shared room,,1
10735,16175139,$25.00,Neukölln,52.487327652570684,13.439710900163783,1.0,0,2.0,1.0,10.0,Real Bed,8,15,0,Apartment,f,,Private room,,1
